,num_1950,num_rest,num_total,ratio_1950
82942,4,3,7,0.5714285714285714
270605,28,21,49,0.5714285714285714
28150,4,3,7,0.5714285714285714
134347,4,3,7,0.5714285714285714
197727,4,3,7,0.5714285714285714
82673,4,3,7,0.5714285714285714
144223,4,3,7,0.5714285714285714
71490,12,9,21,0.5714285714285714
144062,4,3,7,0.5714285714285714
59933,4,3,7,0.5714285714285714
59820,4,3,7,0.5714285714285714
263877,16,12,28,0.5714285714285714
256843,20,15,35,0.5714285714285714
268032,20,15,35,0.5714285714285714
245660,4,3,7,0.5714285714285714
23680,8,6,14,0.5714285714285714
120807,4,3,7,0.5714285714285714
99441,12,9,21,0.5714285714285714
126985,4,3,7,0.5714285714285714
120548,4,3,7,0.5714285714285714
246766,4,3,7,0.5714285714285714
35836,28,21,49,0.5714285714285714
35845,4,3,7,0.5714285714285714
178597,4,3,7,0.5714285714285714
23624,4,3,7,0.5714285714285714
50141,8,6,14,0.5714285714285714
163761,4,3,7,0.5714285714285714
122784,4,3,7,0.5714285714285714
265504,4,3,7,0.5714285714285714
101196,4,3,7,0.5714285714285714
49061,4,3,7,0.5714285714285714
101422,4,3,7,0.5714285714285714
48911,4,3,7,0.5714285714285714
18095,4,3,7,0.5714285714285714
267648,4,3,7,0.5714285714285714
101874,4,3,7,0.5714285714285714
207616,24,18,42,0.5714285714285714
218514,4,3,7,0.5714285714285714
18384,4,3,7,0.5714285714285714
166123,32,24,56,0.5714285714285714
207924,4,3,7,0.5714285714285714
22495,4,3,7,0.5714285714285714
117539,4,3,7,0.5714285714285714
17970,4,3,7,0.5714285714285714
255544,4,3,7,0.5714285714285714
51359,4,3,7,0.5714285714285714
245194,4,3,7,0.5714285714285714
244484,4,3,7,0.5714285714285714
124048,4,3,7,0.5714285714285714
223132,4,3,7,0.5714285714285714
243491,4,3,7,0.5714285714285714
123790,8,6,14,0.5714285714285714
160378,4,3,7,0.5714285714285714
94495,4,3,7,0.5714285714285714
96771,4,3,7,0.5714285714285714
16877,4,3,7,0.5714285714285714
35188,4,3,7,0.5714285714285714
268618,4,3,7,0.5714285714285714
155989,4,3,7,0.5714285714285714
57920,4,3,7,0.5714285714285714
245102,4,3,7,0.5714285714285714
97290,8,6,14,0.5714285714285714
242499,4,3,7,0.5714285714285714
53729,12,9,21,0.5714285714285714
183540,4,3,7,0.5714285714285714
205085,4,3,7,0.5714285714285714
268761,4,3,7,0.5714285714285714
159720,4,3,7,0.5714285714285714
266056,43,32,75,0.5733333333333334
124487,35,26,61,0.5737704918032787
159506,35,26,61,0.5737704918032787
76223,23,17,40,0.575
231393,19,14,33,0.5757575757575758
7158,19,14,33,0.5757575757575758
20180,19,14,33,0.5757575757575758
227397,15,11,26,0.5769230769230769
217986,15,11,26,0.5769230769230769
52917,30,22,52,0.5769230769230769
133416,15,11,26,0.5769230769230769
201290,30,22,52,0.5769230769230769
211919,15,11,26,0.5769230769230769
55548,11,8,19,0.5789473684210527
78015,11,8,19,0.5789473684210527
178240,11,8,19,0.5789473684210527
207825,11,8,19,0.5789473684210527
84523,11,8,19,0.5789473684210527
236948,11,8,19,0.5789473684210527
193750,7,5,12,0.5833333333333334
207971,7,5,12,0.5833333333333334
180495,7,5,12,0.5833333333333334
242528,7,5,12,0.5833333333333334
234675,7,5,12,0.5833333333333334
260067,7,5,12,0.5833333333333334
268751,14,10,24,0.5833333333333334
265656,7,5,12,0.5833333333333334
224340,7,5,12,0.5833333333333334
250368,7,5,12,0.5833333333333334
229632,7,5,12,0.5833333333333334
220122,7,5,12,0.5833333333333334
186762,7,5,12,0.5833333333333334
208382,7,5,12,0.5833333333333334
248656,7,5,12,0.5833333333333334
231993,7,5,12,0.5833333333333334
276688,7,5,12,0.5833333333333334
90657,7,5,12,0.5833333333333334
80203,7,5,12,0.5833333333333334
37974,7,5,12,0.5833333333333334
48037,7,5,12,0.5833333333333334
154543,7,5,12,0.5833333333333334
278202,7,5,12,0.5833333333333334
126240,7,5,12,0.5833333333333334
140340,7,5,12,0.5833333333333334
277639,7,5,12,0.5833333333333334
154944,7,5,12,0.5833333333333334
100846,28,20,48,0.5833333333333334
110382,7,5,12,0.5833333333333334
139828,14,10,24,0.5833333333333334
70014,7,5,12,0.5833333333333334
22365,7,5,12,0.5833333333333334
170154,7,5,12,0.5833333333333334
17177,7,5,12,0.5833333333333334
33862,7,5,12,0.5833333333333334
104268,7,5,12,0.5833333333333334
12515,7,5,12,0.5833333333333334
60337,14,10,24,0.5833333333333334
4938,7,5,12,0.5833333333333334
60475,7,5,12,0.5833333333333334
34600,7,5,12,0.5833333333333334
134403,7,5,12,0.5833333333333334
138202,7,5,12,0.5833333333333334
107258,7,5,12,0.5833333333333334
144555,14,10,24,0.5833333333333334
189973,31,22,53,0.5849056603773585
55178,10,7,17,0.5882352941176471
213628,10,7,17,0.5882352941176471
193898,40,28,68,0.5882352941176471
111637,10,7,17,0.5882352941176471
210717,10,7,17,0.5882352941176471
253005,10,7,17,0.5882352941176471
181077,10,7,17,0.5882352941176471
88122,10,7,17,0.5882352941176471
66878,10,7,17,0.5882352941176471
170762,10,7,17,0.5882352941176471
26535,10,7,17,0.5882352941176471
201684,20,14,34,0.5882352941176471
264862,10,7,17,0.5882352941176471
129084,23,16,39,0.5897435897435898
209373,23,16,39,0.5897435897435898
120598,13,9,22,0.5909090909090909
164675,13,9,22,0.5909090909090909
155147,16,11,27,0.5925925925925926
187863,16,11,27,0.5925925925925926
69156,16,11,27,0.5925925925925926
38556,16,11,27,0.5925925925925926
270838,16,11,27,0.5925925925925926
6323,16,11,27,0.5925925925925926
122793,35,24,59,0.5932203389830508
76818,19,13,32,0.59375
207494,22,15,37,0.5945945945945946
123095,25,17,42,0.5952380952380952
81848,25,17,42,0.5952380952380952
224764,46,31,77,0.5974025974025974
143400,3,2,5,0.6
265932,3,2,5,0.6
112408,6,4,10,0.6
49313,3,2,5,0.6
210481,3,2,5,0.6
44743,3,2,5,0.6
146699,3,2,5,0.6
50615,3,2,5,0.6
117738,3,2,5,0.6
117925,6,4,10,0.6
143427,3,2,5,0.6
24186,6,4,10,0.6
208236,3,2,5,0.6
247518,3,2,5,0.6
114662,3,2,5,0.6
47975,3,2,5,0.6
189747,3,2,5,0.6
249096,3,2,5,0.6
189655,3,2,5,0.6
265546,3,2,5,0.6
45471,3,2,5,0.6
46154,3,2,5,0.6
249361,3,2,5,0.6
113292,3,2,5,0.6
208376,3,2,5,0.6
145959,3,2,5,0.6
47594,3,2,5,0.6
190885,9,6,15,0.6
265607,6,4,10,0.6
204179,3,2,5,0.6
20627,3,2,5,0.6
246230,3,2,5,0.6
186533,3,2,5,0.6
108243,9,6,15,0.6
108158,3,2,5,0.6
55655,3,2,5,0.6
244092,3,2,5,0.6
151790,3,2,5,0.6
151800,3,2,5,0.6
107099,3,2,5,0.6
19107,3,2,5,0.6
215498,3,2,5,0.6
213664,3,2,5,0.6
106846,3,2,5,0.6
152617,3,2,5,0.6
106388,3,2,5,0.6
243863,3,2,5,0.6
105874,3,2,5,0.6
105317,3,2,5,0.6
243814,3,2,5,0.6
105101,3,2,5,0.6
56905,3,2,5,0.6
18096,3,2,5,0.6
216602,3,2,5,0.6
152514,3,2,5,0.6
151370,3,2,5,0.6
19972,3,2,5,0.6
20005,3,2,5,0.6
148157,3,2,5,0.6
210791,3,2,5,0.6
148586,6,4,10,0.6
52044,3,2,5,0.6
266299,3,2,5,0.6
210921,3,2,5,0.6
111166,3,2,5,0.6
111133,6,4,10,0.6
266419,3,2,5,0.6
52670,3,2,5,0.6
52887,3,2,5,0.6
211500,3,2,5,0.6
52994,3,2,5,0.6
212142,15,10,25,0.6
245203,3,2,5,0.6
212697,3,2,5,0.6
54222,3,2,5,0.6
212859,6,4,10,0.6
244662,6,4,10,0.6
109276,3,2,5,0.6
55065,3,2,5,0.6
109014,3,2,5,0.6
20032,3,2,5,0.6
246246,3,2,5,0.6
250219,3,2,5,0.6
120696,6,4,10,0.6
118101,3,2,5,0.6
127036,3,2,5,0.6
31050,12,8,20,0.6
37556,6,4,10,0.6
31006,3,2,5,0.6
37571,3,2,5,0.6
135460,3,2,5,0.6
196492,3,2,5,0.6
37584,3,2,5,0.6
30906,3,2,5,0.6
126585,6,4,10,0.6
126298,3,2,5,0.6
253797,3,2,5,0.6
196113,3,2,5,0.6
38482,3,2,5,0.6
126072,3,2,5,0.6
260108,3,2,5,0.6
30022,3,2,5,0.6
196050,3,2,5,0.6
38661,3,2,5,0.6
196031,6,4,10,0.6
38679,3,2,5,0.6
260655,3,2,5,0.6
253386,3,2,5,0.6
134694,3,2,5,0.6
134630,3,2,5,0.6
202147,3,2,5,0.6
197664,3,2,5,0.6
200248,3,2,5,0.6
34588,18,12,30,0.6
256889,3,2,5,0.6
200607,3,2,5,0.6
130258,3,2,5,0.6
34840,3,2,5,0.6
199095,3,2,5,0.6
132616,3,2,5,0.6
132716,3,2,5,0.6
198982,3,2,5,0.6
132981,3,2,5,0.6
137134,3,2,5,0.6
128962,3,2,5,0.6
35998,3,2,5,0.6
32991,3,2,5,0.6
36357,3,2,5,0.6
133258,6,4,10,0.6
254754,3,2,5,0.6
37426,3,2,5,0.6
201776,15,10,25,0.6
201829,3,2,5,0.6
127389,3,2,5,0.6
201969,27,18,45,0.6
127171,3,2,5,0.6
35925,3,2,5,0.6
264204,3,2,5,0.6
38887,3,2,5,0.6
125133,3,2,5,0.6
193448,3,2,5,0.6
141201,3,2,5,0.6
28139,3,2,5,0.6
40466,3,2,5,0.6
141210,3,2,5,0.6
41403,6,4,10,0.6
192733,3,2,5,0.6
205919,9,6,15,0.6
205963,3,2,5,0.6
41425,3,2,5,0.6
251391,3,2,5,0.6
251362,3,2,5,0.6
153174,6,4,10,0.6
26756,3,2,5,0.6
42798,3,2,5,0.6
119963,3,2,5,0.6
250456,3,2,5,0.6
142398,3,2,5,0.6
207291,3,2,5,0.6
119326,3,2,5,0.6
44089,3,2,5,0.6
118414,3,2,5,0.6
250301,3,2,5,0.6
141047,3,2,5,0.6
205426,3,2,5,0.6
262666,3,2,5,0.6
193610,3,2,5,0.6
29101,3,2,5,0.6
38991,3,2,5,0.6
137397,3,2,5,0.6
204040,3,2,5,0.6
29056,3,2,5,0.6
124852,3,2,5,0.6
194974,3,2,5,0.6
39087,3,2,5,0.6
204333,3,2,5,0.6
124769,3,2,5,0.6
138193,3,2,5,0.6
137143,3,2,5,0.6
194639,3,2,5,0.6
124207,3,2,5,0.6
262169,3,2,5,0.6
138813,3,2,5,0.6
138955,3,2,5,0.6
124079,6,4,10,0.6
123724,3,2,5,0.6
123597,3,2,5,0.6
139548,3,2,5,0.6
123115,3,2,5,0.6
28257,3,2,5,0.6
252698,3,2,5,0.6
138425,3,2,5,0.6
267895,3,2,5,0.6
55631,6,4,10,0.6
104883,3,2,5,0.6
8188,3,2,5,0.6
68000,3,2,5,0.6
272890,3,2,5,0.6
68309,3,2,5,0.6
7864,3,2,5,0.6
68465,3,2,5,0.6
7860,3,2,5,0.6
178079,9,6,15,0.6
68581,3,2,5,0.6
273110,3,2,5,0.6
89945,3,2,5,0.6
68886,6,4,10,0.6
89851,6,4,10,0.6
225187,3,2,5,0.6
225378,3,2,5,0.6
88738,12,8,20,0.6
6564,3,2,5,0.6
68984,15,10,25,0.6
69023,3,2,5,0.6
88299,3,2,5,0.6
177195,3,2,5,0.6
88170,3,2,5,0.6
225989,6,4,10,0.6
237433,6,4,10,0.6
67288,6,4,10,0.6
163419,3,2,5,0.6
272573,21,14,35,0.6
222788,3,2,5,0.6
223066,3,2,5,0.6
65238,3,2,5,0.6
179906,3,2,5,0.6
10699,3,2,5,0.6
10532,3,2,5,0.6
179843,3,2,5,0.6
94519,3,2,5,0.6
94094,3,2,5,0.6
223402,3,2,5,0.6
65370,3,2,5,0.6
5746,3,2,5,0.6
161870,3,2,5,0.6
238735,3,2,5,0.6
223608,3,2,5,0.6
179534,3,2,5,0.6
9343,3,2,5,0.6
93105,3,2,5,0.6
9226,3,2,5,0.6
272395,3,2,5,0.6
223977,3,2,5,0.6
153283,6,4,10,0.6
92316,3,2,5,0.6
272423,3,2,5,0.6
9568,3,2,5,0.6
236235,3,2,5,0.6
5665,3,2,5,0.6
69188,6,4,10,0.6
1167,3,2,5,0.6
74328,3,2,5,0.6
275481,3,2,5,0.6
170509,3,2,5,0.6
735,3,2,5,0.6
74687,3,2,5,0.6
79366,3,2,5,0.6
229899,3,2,5,0.6
78589,3,2,5,0.6
230180,3,2,5,0.6
74689,3,2,5,0.6
275383,3,2,5,0.6
78471,3,2,5,0.6
75787,3,2,5,0.6
232107,3,2,5,0.6
231132,3,2,5,0.6
174062,3,2,5,0.6
171967,3,2,5,0.6
171968,9,6,15,0.6
173835,6,4,10,0.6
77039,3,2,5,0.6
277439,3,2,5,0.6
173511,3,2,5,0.6
172374,3,2,5,0.6
75762,3,2,5,0.6
239486,3,2,5,0.6
170077,9,6,15,0.6
1435,12,8,20,0.6
236044,3,2,5,0.6
235888,3,2,5,0.6
167176,3,2,5,0.6
3282,3,2,5,0.6
274634,12,8,20,0.6
167556,3,2,5,0.6
168016,3,2,5,0.6
69808,3,2,5,0.6
83842,3,2,5,0.6
70192,3,2,5,0.6
83110,3,2,5,0.6
1409,3,2,5,0.6
227654,3,2,5,0.6
175529,6,4,10,0.6
70448,3,2,5,0.6
82720,3,2,5,0.6
70918,3,2,5,0.6
81927,3,2,5,0.6
228652,3,2,5,0.6
81303,6,4,10,0.6
72352,6,4,10,0.6
233529,3,2,5,0.6
169233,9,6,15,0.6
80954,3,2,5,0.6
82901,3,2,5,0.6
63923,3,2,5,0.6
163329,3,2,5,0.6
269273,9,6,15,0.6
155771,3,2,5,0.6
219353,3,2,5,0.6
219530,3,2,5,0.6
11621,3,2,5,0.6
156432,3,2,5,0.6
101091,3,2,5,0.6
156483,3,2,5,0.6
269378,6,4,10,0.6
241597,6,4,10,0.6
241513,3,2,5,0.6
182414,3,2,5,0.6
241357,6,4,10,0.6
60168,6,4,10,0.6
241214,3,2,5,0.6
13600,3,2,5,0.6
60211,3,2,5,0.6
60253,3,2,5,0.6
60278,3,2,5,0.6
13094,3,2,5,0.6
240932,3,2,5,0.6
159004,3,2,5,0.6
269114,3,2,5,0.6
159455,3,2,5,0.6
101887,3,2,5,0.6
242097,3,2,5,0.6
243312,6,4,10,0.6
57267,3,2,5,0.6
217270,3,2,5,0.6
57449,3,2,5,0.6
17159,3,2,5,0.6
57632,3,2,5,0.6
154269,3,2,5,0.6
217513,3,2,5,0.6
103251,3,2,5,0.6
268540,6,4,10,0.6
218379,3,2,5,0.6
154553,6,4,10,0.6
242544,3,2,5,0.6
102571,3,2,5,0.6
102430,3,2,5,0.6
58151,3,2,5,0.6
16036,3,2,5,0.6
183740,3,2,5,0.6
242458,3,2,5,0.6
155306,3,2,5,0.6
242106,24,16,40,0.6
219149,3,2,5,0.6
220945,3,2,5,0.6
33958,3,2,5,0.6
62968,3,2,5,0.6
98440,15,10,25,0.6
63506,3,2,5,0.6
98861,3,2,5,0.6
221672,3,2,5,0.6
63507,6,4,10,0.6
96444,3,2,5,0.6
159647,3,2,5,0.6
159732,9,6,15,0.6
270754,3,2,5,0.6
61835,3,2,5,0.6
274301,44,29,73,0.6027397260273972
204457,26,17,43,0.6046511627906976
190708,26,17,43,0.6046511627906976
76151,78,51,129,0.6046511627906976
163804,46,30,76,0.6052631578947368
201042,20,13,33,0.6060606060606061
12538,40,26,66,0.6060606060606061
28204,20,13,33,0.6060606060606061
123257,20,13,33,0.6060606060606061
9856,17,11,28,0.6071428571428571
232964,17,11,28,0.6071428571428571
138198,17,11,28,0.6071428571428571
264082,31,20,51,0.6078431372549019
18082,14,9,23,0.6086956521739131
160681,14,9,23,0.6086956521739131
259259,14,9,23,0.6086956521739131
55075,14,9,23,0.6086956521739131
48355,14,9,23,0.6086956521739131
150661,14,9,23,0.6086956521739131
60621,14,9,23,0.6086956521739131
14422,39,25,64,0.609375
148744,36,23,59,0.6101694915254238
145369,11,7,18,0.6111111111111112
196053,11,7,18,0.6111111111111112
53418,11,7,18,0.6111111111111112
233911,11,7,18,0.6111111111111112
22818,11,7,18,0.6111111111111112
201768,11,7,18,0.6111111111111112
183196,11,7,18,0.6111111111111112
128060,11,7,18,0.6111111111111112
129008,11,7,18,0.6111111111111112
56856,22,14,36,0.6111111111111112
42323,11,7,18,0.6111111111111112
27740,22,14,36,0.6111111111111112
24194,11,7,18,0.6111111111111112
256407,11,7,18,0.6111111111111112
207259,19,12,31,0.6129032258064516
223644,19,12,31,0.6129032258064516
146230,19,12,31,0.6129032258064516
211426,46,29,75,0.6133333333333333
151101,8,5,13,0.6153846153846154
121986,8,5,13,0.6153846153846154
134483,8,5,13,0.6153846153846154
126395,8,5,13,0.6153846153846154
45418,8,5,13,0.6153846153846154
196282,8,5,13,0.6153846153846154
126726,8,5,13,0.6153846153846154
151503,8,5,13,0.6153846153846154
25131,8,5,13,0.6153846153846154
17190,8,5,13,0.6153846153846154
231897,8,5,13,0.6153846153846154
130950,8,5,13,0.6153846153846154
233578,8,5,13,0.6153846153846154
162001,8,5,13,0.6153846153846154
213641,8,5,13,0.6153846153846154
7082,8,5,13,0.6153846153846154
226879,24,15,39,0.6153846153846154
52175,8,5,13,0.6153846153846154
12982,40,25,65,0.6153846153846154
237064,8,5,13,0.6153846153846154
182442,8,5,13,0.6153846153846154
253226,8,5,13,0.6153846153846154
147307,8,5,13,0.6153846153846154
225686,8,5,13,0.6153846153846154
164533,8,5,13,0.6153846153846154
112559,8,5,13,0.6153846153846154
26517,8,5,13,0.6153846153846154
165582,8,5,13,0.6153846153846154
266229,8,5,13,0.6153846153846154
69389,42,26,68,0.6176470588235294
265313,34,21,55,0.6181818181818182
238781,13,8,21,0.6190476190476191
173860,13,8,21,0.6190476190476191
231827,13,8,21,0.6190476190476191
199041,13,8,21,0.6190476190476191
163358,13,8,21,0.6190476190476191
152099,18,11,29,0.6206896551724138
14521,18,11,29,0.6206896551724138
258534,95,58,153,0.6209150326797386
109574,28,17,45,0.6222222222222222
35445,10,6,16,0.625
252785,5,3,8,0.625
45557,15,9,24,0.625
223879,10,6,16,0.625
128406,5,3,8,0.625
76168,10,6,16,0.625
103315,5,3,8,0.625
111924,5,3,8,0.625
96880,5,3,8,0.625
78448,25,15,40,0.625
208451,5,3,8,0.625
103496,5,3,8,0.625
210035,5,3,8,0.625
205285,5,3,8,0.625
63865,5,3,8,0.625
249111,10,6,16,0.625
251242,10,6,16,0.625
254995,5,3,8,0.625
122867,5,3,8,0.625
56654,5,3,8,0.625
38718,5,3,8,0.625
204571,5,3,8,0.625
249496,5,3,8,0.625
108753,5,3,8,0.625
69749,5,3,8,0.625
240113,5,3,8,0.625
62172,5,3,8,0.625
38250,5,3,8,0.625
71712,10,6,16,0.625
124983,10,6,16,0.625
218875,5,3,8,0.625
110040,5,3,8,0.625
37968,5,3,8,0.625
58768,5,3,8,0.625
85554,5,3,8,0.625
245328,5,3,8,0.625
213839,5,3,8,0.625
108267,5,3,8,0.625
72418,5,3,8,0.625
252846,5,3,8,0.625
202358,5,3,8,0.625
126860,5,3,8,0.625
126903,10,6,16,0.625
233431,5,3,8,0.625
73588,15,9,24,0.625
58224,5,3,8,0.625
93363,20,12,32,0.625
37493,5,3,8,0.625
238350,5,3,8,0.625
55787,5,3,8,0.625
204474,5,3,8,0.625
83383,5,3,8,0.625
116123,5,3,8,0.625
95921,10,6,16,0.625
76532,5,3,8,0.625
5385,5,3,8,0.625
168971,5,3,8,0.625
192185,5,3,8,0.625
11638,5,3,8,0.625
198557,5,3,8,0.625
169779,15,9,24,0.625
181165,5,3,8,0.625
197000,5,3,8,0.625
143965,5,3,8,0.625
17233,5,3,8,0.625
143909,10,6,16,0.625
142134,5,3,8,0.625
19842,10,6,16,0.625
153091,5,3,8,0.625
15144,5,3,8,0.625
268786,5,3,8,0.625
174503,5,3,8,0.625
151537,5,3,8,0.625
170595,5,3,8,0.625
264600,5,3,8,0.625
273635,5,3,8,0.625
175278,5,3,8,0.625
22912,5,3,8,0.625
155000,5,3,8,0.625
188171,5,3,8,0.625
11362,5,3,8,0.625
148028,5,3,8,0.625
269728,10,6,16,0.625
178223,5,3,8,0.625
263321,5,3,8,0.625
167562,5,3,8,0.625
164323,45,27,72,0.625
256925,5,3,8,0.625
164728,15,9,24,0.625
27169,5,3,8,0.625
2012,5,3,8,0.625
146564,5,3,8,0.625
14374,5,3,8,0.625
183347,10,6,16,0.625
132663,5,3,8,0.625
28454,5,3,8,0.625
136747,5,3,8,0.625
265751,10,6,16,0.625
33264,5,3,8,0.625
28634,47,28,75,0.6266666666666667
174892,32,19,51,0.6274509803921569
55187,27,16,43,0.627906976744186
187145,49,29,78,0.6282051282051282
232945,44,26,70,0.6285714285714286
69355,22,13,35,0.6285714285714286
46443,17,10,27,0.6296296296296297
141511,12,7,19,0.631578947368421
216829,12,7,19,0.631578947368421
178199,36,21,57,0.631578947368421
33580,12,7,19,0.631578947368421
273190,12,7,19,0.631578947368421
226006,12,7,19,0.631578947368421
222941,12,7,19,0.631578947368421
32627,12,7,19,0.631578947368421
179433,19,11,30,0.6333333333333333
124597,19,11,30,0.6333333333333333
224997,33,19,52,0.6346153846153846
216962,7,4,11,0.6363636363636364
217106,7,4,11,0.6363636363636364
123543,7,4,11,0.6363636363636364
153361,7,4,11,0.6363636363636364
70864,7,4,11,0.6363636363636364
185147,7,4,11,0.6363636363636364
2030,7,4,11,0.6363636363636364
262459,7,4,11,0.6363636363636364
142600,7,4,11,0.6363636363636364
152354,7,4,11,0.6363636363636364
148662,7,4,11,0.6363636363636364
90417,14,8,22,0.6363636363636364
7286,7,4,11,0.6363636363636364
149690,7,4,11,0.6363636363636364
23771,7,4,11,0.6363636363636364
20265,7,4,11,0.6363636363636364
54884,7,4,11,0.6363636363636364
87964,14,8,22,0.6363636363636364
208600,7,4,11,0.6363636363636364
150498,7,4,11,0.6363636363636364
236164,7,4,11,0.6363636363636364
87820,7,4,11,0.6363636363636364
261314,7,4,11,0.6363636363636364
214272,7,4,11,0.6363636363636364
26553,7,4,11,0.6363636363636364
179744,7,4,11,0.6363636363636364
2337,7,4,11,0.6363636363636364
223210,7,4,11,0.6363636363636364
263383,7,4,11,0.6363636363636364
243984,7,4,11,0.6363636363636364
175101,7,4,11,0.6363636363636364
173131,7,4,11,0.6363636363636364
16599,7,4,11,0.6363636363636364
258151,7,4,11,0.6363636363636364
228998,14,8,22,0.6363636363636364
76803,7,4,11,0.6363636363636364
59267,7,4,11,0.6363636363636364
100361,7,4,11,0.6363636363636364
14638,7,4,11,0.6363636363636364
37644,35,20,55,0.6363636363636364
126812,7,4,11,0.6363636363636364
30735,44,25,69,0.6376811594202898
160558,30,17,47,0.6382978723404256
206563,23,13,36,0.6388888888888888
43481,16,9,25,0.64
192428,16,9,25,0.64
169682,25,14,39,0.6410256410256411
85656,25,14,39,0.6410256410256411
171602,9,5,14,0.6428571428571429
207835,9,5,14,0.6428571428571429
141010,9,5,14,0.6428571428571429
79285,9,5,14,0.6428571428571429
118484,9,5,14,0.6428571428571429
249223,9,5,14,0.6428571428571429
61798,9,5,14,0.6428571428571429
104812,9,5,14,0.6428571428571429
274056,9,5,14,0.6428571428571429
24627,9,5,14,0.6428571428571429
23871,9,5,14,0.6428571428571429
168036,9,5,14,0.6428571428571429
8234,9,5,14,0.6428571428571429
76102,9,5,14,0.6428571428571429
147420,9,5,14,0.6428571428571429
102220,9,5,14,0.6428571428571429
20561,9,5,14,0.6428571428571429
188273,18,10,28,0.6428571428571429
33999,9,5,14,0.6428571428571429
208568,9,5,14,0.6428571428571429
273813,9,5,14,0.6428571428571429
268300,38,21,59,0.6440677966101694
225886,20,11,31,0.6451612903225806
92547,20,11,31,0.6451612903225806
46909,31,17,48,0.6458333333333334
104665,31,17,48,0.6458333333333334
242309,11,6,17,0.6470588235294118
94787,11,6,17,0.6470588235294118
77724,11,6,17,0.6470588235294118
150124,11,6,17,0.6470588235294118
107021,11,6,17,0.6470588235294118
149071,11,6,17,0.6470588235294118
12100,11,6,17,0.6470588235294118
148712,11,6,17,0.6470588235294118
226616,11,6,17,0.6470588235294118
239535,11,6,17,0.6470588235294118
208671,46,25,71,0.647887323943662
53174,35,19,54,0.6481481481481481
102967,35,19,54,0.6481481481481481
132375,24,13,37,0.6486486486486487
135351,24,13,37,0.6486486486486487
155014,24,13,37,0.6486486486486487
219321,13,7,20,0.65
79977,13,7,20,0.65
247129,26,14,40,0.65
112093,13,7,20,0.65
264947,13,7,20,0.65
101876,39,21,60,0.65
177091,15,8,23,0.6521739130434783
105058,15,8,23,0.6521739130434783
21031,15,8,23,0.6521739130434783
70183,15,8,23,0.6521739130434783
184513,30,16,46,0.6521739130434783
140223,17,9,26,0.6538461538461539
201526,17,9,26,0.6538461538461539
187065,17,9,26,0.6538461538461539
259260,17,9,26,0.6538461538461539
190923,19,10,29,0.6551724137931034
53614,19,10,29,0.6551724137931034
19711,19,10,29,0.6551724137931034
126388,21,11,32,0.65625
96448,21,11,32,0.65625
271558,21,11,32,0.65625
99955,21,11,32,0.65625
86145,25,13,38,0.6578947368421053
13273,41,21,62,0.6612903225806451
123981,49,25,74,0.6621621621621622
224159,8,4,12,0.6666666666666666
182527,18,9,27,0.6666666666666666
156706,4,2,6,0.6666666666666666
245188,6,3,9,0.6666666666666666
20347,4,2,6,0.6666666666666666
243075,6,3,9,0.6666666666666666
240643,14,7,21,0.6666666666666666
241799,4,2,6,0.6666666666666666
8570,4,2,6,0.6666666666666666
237990,28,14,42,0.6666666666666666
54072,4,2,6,0.6666666666666666
54911,4,2,6,0.6666666666666666
12698,4,2,6,0.6666666666666666
238010,4,2,6,0.6666666666666666
242763,4,2,6,0.6666666666666666
160334,4,2,6,0.6666666666666666
109864,8,4,12,0.6666666666666666
178961,4,2,6,0.6666666666666666
10946,4,2,6,0.6666666666666666
212411,4,2,6,0.6666666666666666
52199,20,10,30,0.6666666666666666
160746,4,2,6,0.6666666666666666
148798,4,2,6,0.6666666666666666
13551,6,3,9,0.6666666666666666
236994,4,2,6,0.6666666666666666
241042,6,3,9,0.6666666666666666
187835,6,3,9,0.6666666666666666
96055,4,2,6,0.6666666666666666
110440,14,7,21,0.6666666666666666
13093,4,2,6,0.6666666666666666
149140,4,2,6,0.6666666666666666
153723,6,3,9,0.6666666666666666
211937,4,2,6,0.6666666666666666
187763,4,2,6,0.6666666666666666
110308,4,2,6,0.6666666666666666
110214,8,4,12,0.6666666666666666
212109,4,2,6,0.6666666666666666
57935,4,2,6,0.6666666666666666
217818,6,3,9,0.6666666666666666
163433,6,3,9,0.6666666666666666
57959,4,2,6,0.6666666666666666
245446,4,2,6,0.6666666666666666
224236,4,2,6,0.6666666666666666
158033,6,3,9,0.6666666666666666
98958,6,3,9,0.6666666666666666
12784,6,3,9,0.6666666666666666
219951,6,3,9,0.6666666666666666
67403,4,2,6,0.6666666666666666
104604,6,3,9,0.6666666666666666
109516,4,2,6,0.6666666666666666
150327,6,3,9,0.6666666666666666
240107,4,2,6,0.6666666666666666
19362,4,2,6,0.6666666666666666
98575,4,2,6,0.6666666666666666
65497,4,2,6,0.6666666666666666
218844,4,2,6,0.6666666666666666
9574,4,2,6,0.6666666666666666
267621,4,2,6,0.6666666666666666
222677,4,2,6,0.6666666666666666
238836,4,2,6,0.6666666666666666
185140,6,3,9,0.6666666666666666
215148,4,2,6,0.6666666666666666
218760,6,3,9,0.6666666666666666
105968,6,3,9,0.6666666666666666
19503,4,2,6,0.6666666666666666
94396,4,2,6,0.6666666666666666
107244,14,7,21,0.6666666666666666
65032,6,3,9,0.6666666666666666
216099,6,3,9,0.6666666666666666
242317,4,2,6,0.6666666666666666
